,url,type
1106,http://darcknetflix.000webhostapp.com/index.html?jhVjgVfdXSEzZ*dcTFVgybHnIIBUhYGVTfcRDXDYTFvgyHUbNI,malign
1107,http://darcknetflix.000webhostapp.com/index.html?jhVjgVfdX$EzZ*dcTFVgybHn,malign
1108,http://darcknetflix.000webhostapp.com/index.html?jhVjgVfdSXEzZxdcTFVgybHnIJBUhYGVTfcRDXDYTFvgyHUbNJIN,malign
1109,http://darcknetflix.000webhostapp.com/index.html?jhVjgVfd*SEzZxdcTFVgybHnIIBUhYGVTfcRDXDYTFvgyHUbNJIN,malign
1110,http://darcknetflix.000webhostapp.com/index.html?jhVigVfd*SEzZ*dcTFVgybHnIJBUhYGVTfcRDXDYTFvgyHUbNI,malign
1111,http://darcknetflix.000webhostapp.com/index.html?jhVigVfd*$EzZxdcTFVgybHnIIBUhYGVTfcRD*DYTFvgyHUbNIIN,malign
1112,http://darcknetflix.000webhostapp.com/index.html?ihVjgVfd*$EzZxdcTFVgybHnIJBUhYGVTfcRD*DYTFvgyHUbNIIN,malign
1113,http://darcknetflix.000webhostapp.com/index.html?ihVigVfdXSEzZxdcTFVgybHnIIBUhYGVTfcRD*DYTFvgyHUbNJIN,malign
1114,http://ce86129.tmweb.ru/c6055,malign
1115,https://ce86129.tmweb.ru/c6055/,malign
1116,https://real-anon-keep-passing-word.rvsla.workers.dev/|,malign
1117,https://real-anon-keep-passing-word.rvsla.workers.dev/%5C|,malign
1118,https://real-anon-keep-passing-word.rvsla.workers.dev/...,malign
1119,https://chat.bisep.com.pk/Alibabaproducts/Aliexpress/index.php,malign
1120,http://sparkasse-umstellungsvalidation.com/LRNWJUBKV5,malign
1121,https://kontosupport.kinsta.cloud/k/b65c2f69bfc550c/login.php,malign
1122,https://www.o.mceosrei.com/,malign
1123,https://sites.google.com/view/rimekahsdjg/summary_page,malign
1124,https://safety-page-here00.000webhostapp.com/termz.html,malign
1125,https://admpagescenterhelp.co.vu/,malign
1126,https://www.c.ccaemcd.com/,malign
1127,http://bcsnvcx.rf.gd/confirmid.htm,malign
1128,https://aflaci.com/,malign
1129,https://conquistaguia.com.br//redir.html,malign
1130,http://mixvmfjtkxutfgbdqgyvftdxaaiyygrkf.fast-page.org,malign
1131,https://www.s.ccaemcd.com/,malign
1132,"https://hotelsinkaraikal.com/wp-admin/images/next.html?key={random_letternumberuplow_5},email={email}&post={random_number_5}_1&cc_key",malign
1133,https://lnkd.in/eHfiF4yx,malign
1134,"https://vk.com/away.php?to=https://hotelsinkaraikal.com/wp-admin/images/next.html?key={random_letternumberuplow_5},email={email}&post={random_number_5}_1&cc_key",malign
1135,http://orangeb131.temp.swtest.ru/Orangebank-2S/fr/Authentication,malign
1136,https://reloadoffice365check.weebly.com/,malign
1137,http://opansea.live,malign
1138,https://opansea.live/,malign
1139,https://hotelsinkaraikal.com/wp-admin/images/next.html,malign
1140,https://fi.uy/c4vd,malign
1141,https://irs.homepage-aid-reliefs.com/?bae,malign
1142,https://fi.uy/9yyq,malign
1143,https://jcb.jcbng.cn/,malign
1144,http://ju8y0u5.cn/,malign
1145,https://sonersc.unskjh.xyz/,malign
1146,https://www.co.jp.oqzjey.cn/,malign
1147,http://motamask.net,malign
1148,https://amozonn.oqzeyapcrg.cn/,malign
1149,https://amozonn.hytxm.cn/,malign
1150,https://sparkasse.de.internet-filiale.sbs/,malign
1151,https://sparkasse.de.internet-filiale.sbs/s/login.php?startenipstandard=nMXL6IotGH14PDpW8lrEzKgqF5ejiw&aff?=adB6RPzCe2pLiAMnbXtY,malign
1152,https://amozonn.woou0nl.cn/,malign
1153,https://data-correction-operation.asunnyday.top/,malign
1154,https://ofmvp.com/wp-includes//user/index.php?i=i&amp;0=example@example.com,malign
1155,https://x.rxciser.fr/,malign
1156,http://fellmanscouriers.co.uk/quote/pp/xb/?user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,malign
1157,http://eclipsephotovoltech.com/Documents/FBG,malign
1158,https://nop.bbi.mybluehost.me/login.php,malign
1159,https://docketleads.com/,malign
1160,https://www.walletconnectee.com/,malign
1161,http://www.walletconnectee.com,malign
1162,https://apple-caseid6925.com/users/userID-68291/,malign
1163,http://ibkinterbankper.com/,malign
1164,http://empresas-lnterbank-peru.com/,malign
1165,https://secure3p-verify.duckdns.org/huntington-RD664,malign
1166,https://cutt.ly/aYW5mEV,malign
1167,http://ykjwwihuyx.duckdns.org,malign
1168,https://young-snow-7447.tcheviron5269.workers.dev/,malign
1169,http://consultarextratocredi.com/,malign
1170,https://bellaburgementd.com/watch/www/NFCUWelcome/Summary/,malign
1171,https://www.actkid.com/libflv/src/v3/v3/tesco.html,malign
1172,http://phlexx.com/wp-admin/jet/,malign
1173,http://sureningnam.com.np/Microsoft/office365/,malign
1174,http://sureningnam.com.np/Microsoft/office365,malign
1175,http://saumedia.com/login/secure,malign
1176,http://saumedia.com/login/secure/,malign
1177,https://m1tb.ru/SEC/MT/login.php?online_id=9b24b07f840a2620df0d77cd2&amp;country=&amp;iso=,malign
1178,https://amazon.co.jp.ddsozh.cn/,malign
1179,https://yayiblancomar.wixsite.com/my-site-2,malign
1180,https://seminar.sonsik.org.np/indox.html,malign
1181,https://deliverytt.itemtracking.xyz/bank3/ch/upstrack/,malign
1182,http://cv45263.tmweb.ru/poczta/8923057/982357/,malign
1183,https://amazon.co.jp.nkntjq.cn/,malign
1184,https://amazon.co.jp.eqwkko.cn/,malign
1185,https://jerinja.github.io/instagram-login,malign
1186,http://api.florense.com.br/mostety/plinfer/login.php?cmd=submit_log&id=MjEwNTkwMjQ4NA==MjEwNTkwMjQ4NA==&session=MjEwNTkwMjQ4NA==MjEwNTkwMjQ4NA==,malign
1187,http://api.florense.com.br/mostety/plinfer/,malign
1188,http://bit.do/fSQsT,malign
1189,https://www.aolxperience.com/reservas,malign
1190,https://capacidademail.dynv6.net/capacidadefree,malign
1191,https://phlexx.com/wp-admin/jet,malign
1192,http://www.storenike365.top/M/,malign
1193,http://www.storenike365.top/M,malign
1194,https://cutt.ly/PYQpTQE,malign
1195,https://cutt.ly/cYQuCR4,malign
1196,https://t.co/aCAwjGiff7,malign
1197,http://048d7b4.wcomhost.com/Ameli-Assurance/remboursement/login/,malign
1198,https://amazoon.co.op.o4j.top/,malign
1199,http://prosibvolley.com/team/-/-/,malign
1200,https://www.correios-cttenviar-encomenda.com/PAC08122021/Redsys.html,malign
1201,http://datos-viabcpprestamo.com/,malign
1202,https://bit.ly/info-details-notification,malign
1203,https://sites.google.com/view/home-pages-recovery/details,malign
1204,http://https.recovery-pages25499160972317159114.1y2pkmzlab-zqy3jw2p06kg.p.runcloud.link/,malign
1205,https://panahotcosegu.webcindario.com/Personas-BancoGeneralPanama.html,malign
1206,http://bestwaypools.in/wp-includes/crrypt/crypt/index.php?email=/,malign
1207,https://nhri.net/sparkasse/?te7ujlv6zw5dsfrpg,malign
1208,http://nhri.net/sparkasse/?mizrfl5tu0yvjgqk1,malign
1209,https://u.to/f_jOGw?Help-confirmationacces,malign
1210,http://protecpageidentityrecovery.ga/?page-help-center2021,malign
1211,https://little-frost-1a15.chrisc11004842.workers.dev/#1,malign
1212,https://ygq5uc.cn/login.php?ignin&amp;openid.idec_handle=jpenid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,malign
1213,https://bit.ly/3yatzV9?Confirmation,malign
1214,https://bit.ly/3GuIInq?Confirmation,malign
1215,http://pagehelpssupportidentityasmuchaspossible.co.vu/,malign
1216,https://caseforpage1000234283.web.app/appeal.html,malign
1217,https://caseforpage1000234283.web.app/,malign
1218,http://www.lnterbanlkhome.weworldnews.com/,malign
1219,https://nhri.net/sparkasse/?mbi2yxpefu8n7v5zot6g,malign
1220,https://nhri.net/sparkasse/?hu0fl8rpx132ovmbq,malign
1221,https://nhri.net/sparkasse/?f5ohwiqx3ry9k7jpl,malign
1222,"http://services.runescape.rs-bb.xyz/m=weblogin/loginform.ws770,254,607,50870339,4,7042",malign
1223,https://www.internetservicetech.com/landingpages/214dde44-d83d-472c-808d-4304cf3e308c/j1CXRRh7-%20A99jCpAZg1U1lChZSks0nYx0ReUkfTnqSc,malign
1224,https://www.internetservicetech.com/landingpages/214dde44-d83d-472c-808d-4304cf3e308c/j1CXRRh7-,malign
1225,https://tiakela.com/CaixaBank/a/-CUENTA/index.html,malign
1226,https://ot-wooden-nickel-tool.azurewebsites.net/wp-admin/page2.html,malign
1227,http://aurumship.com/news/,malign
1228,http://aurumship.com/099un_new/new,malign
1229,https://little-frost-1a15.chrisc11004842.workers.dev/,malign
1230,http://inthewildproductions.com/k7l8Y1202/and/status/repporte/index.php?cmd=_signin&amp;dispatch=af3682bd4fc71554d22442249&amp;locale=en_,malign
1231,http://thedecorindia.com/iosis/view/login.php?ss=2&amp;,malign
1232,http://reikisadhna.com/fidelityhome/,malign
1233,https://reikisadhna.com/fidelityhome/,malign
1234,http://reikisadhna.com/fidelityhome,malign
1235,https://reikisadhna.com/fidelityhome,malign
1236,http://almighty.edu.np/pdf/,malign
1237,http://lloyds-online-i87349019.com/Login.php,malign
1238,http://lloyds-online-i87349019.com/,malign
1239,http://apply.aua.am/,malign
1240,http://bnddigital.com.br/ios/theios/login.html?email=,malign
1241,http://storage.googleapis.com/bbss-urltest-public/Docomo_20210910_01.html,malign
1242,http://account-live-seciurty-protect-tcj23.ondigitalocean.app/account-live-seciurty-protect/87654434566798042.php,malign
1243,https://account-live-seciurty-protect-tcj23.ondigitalocean.app/account-live-seciurty-protect/87654434566798042.php,malign
1244,http://mail.02-invalid-bundle.com/Login/index,malign
1245,http://mail.02-invalid-bundle.com/Login/index?id=66b2c1c93982f3f2539d05be87cb1c7d66b2c1c93982f3f2539d05be87cb1c7d&amp;session=66b2c1c93982f3f2539d05be87cb1c7d66b2c1c93982f3f2539d05be87cb1c7d,malign
1246,http://w2.deraya.org/login-option.php?cmd=login_submit&amp;id=42890ae702d2c8260023682e0b4b2b9e42890ae702d2c8260023682e0b4b2b9e&amp;session=42890ae702d2c8260023682e0b4b2b9e42890ae702d2c8260023682e0b4b2b9e,malign
1247,https://still-star-c948.updatelogaccountprogramedrfwerwrdhsjy.workers.dev/,malign
1248,http://bit.do/gbhnjkmjnb,malign
1249,http://ce02152.tmweb.ru/X_Netflix_Select_Online/457894/Myaccount.html,malign
1250,https://sanclemente.cl/carli_lamell.html,malign
1251,http://gibertoni.it/tmp/att.yahoo,malign
1252,http://gibertoni.it/tmp/att.yahoo/,malign
1253,https://reoauthv1online-login.website.yandexcloud.net/,malign
1254,http://neuromaster.com.br/wp-admin/user/z-securesSEC01b,malign
1255,http://main.d33zkliv4cpdl2.amplifyapp.com/,malign
1256,https://main.d33zkliv4cpdl2.amplifyapp.com/,malign
1257,https://dr-joannepeeler.com/cgi-local/china/?login=lejun.lu@vwfawedl.com.cn,malign
1258,http://storage.googleapis.com/bbss-urltest-public/Docomo_20210726_01.html,malign
1259,http://retrospectiveplanningenforcementwestsussex.co.uk/zbda,malign
1260,http://dreamotion-jp.com/v3/tesco.html,malign
1261,https://cutt.ly/UYQji5Z,malign
1262,http://cutt.ly/UYQji5Z,malign
1263,http://avckage.bookofblue.eu/enterpasswordagain.php?email=,malign
1264,http://7clouds.vrdp.online/wp-word/chn/load.php?0=dG9ueS50YWtlZGFAYmNiLmdvdi5icg==&amp;guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&amp;guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENc,malign
1265,http://propertyxplore.com/,malign
1266,http://mtron.in/js/csc/cn.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,malign
1267,http://mail.zenstream.com/wp-contents/login/index.html,malign
1268,http://telecredutobcp.com/,malign
1269,https://owa.discover-quarantine.al-adha.org.my/?client-request-id=bGFuZGFsa2FtQGNoYmFuay5jb20=,malign
1270,http://cpanel.granadoemurahara.com.br/cmd-login=ca34bf1005b905c9f32588e9cf821582,malign
1271,http://cpanel.granadoemurahara.com.br/cmd-login=ca34bf1005b905c9f32588e9cf821582/,malign
1272,http://exchangedictionary.com/administrator/release_file/avasvalidator/avasvalidator/mailboxvalidator/login=9f3885a038f82d43730038c8d9043a43/login.php,malign
1273,http://aolxperience.com/reservas,malign
1274,https://www.aolxperience.com/reservas/,malign
1275,http://free-firecoderedem.blogspot.com/,malign
1276,http://retrospectiveplanningenforcementwestsussex.co.uk/zbda/,malign
1277,http://vicshair.com/wp-admin/socgenerale/mobile,malign
1278,http://28ecne20f9u.securetnet.com/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec/?test=1,malign
1279,http://kihoku-familabo.jp/https/1/http.tuya.com.co/Login.html,malign
1280,http://impo-france-gouv.rembourssement.prohoster.biz/service12/GOUVSMSZIA/gouv-fr/,malign
1281,http://capacidademail.dynv6.net/capacidadefree,malign
1282,https://capacidademail.dynv6.net/capacidadefree/,malign
1283,http://phlexx.com/wp-admin/jet,malign
1284,https://phlexx.com/wp-admin/jet/,malign
1285,http://kunsilindustry.com/att/citi/,malign
1286,http://kunsilindustry.com/att/citi,malign
1287,http://play.infocoweb.com.br/hip/index3.html,malign
1288,http://play.infocoweb.com.br/hip/index2.html,malign
1289,http://play.infocoweb.com.br/hip,malign
1290,http://mail.02-invalid-bundle.com/Login/index?id=b2c529823a94ca95e38d3313305433afb2c529823a94ca95e38d3313305433af&amp;session=b2c529823a94ca95e38d3313305433afb2c529823a94ca95e38d3313305433af,malign
1291,http://sandhu.codebucketitsolutions.com/becca_gauvin.html,malign
1292,http://mycloudiss.cloud/dds/761a71e7d1a8b57/bill.php,malign
1293,https://cutt.ly/7YQfWsn,malign
1294,https://cutt.ly/gYQdC7m,malign
1295,http://storenike365.top/M,malign
1296,https://server461228.nazwa.pl/99080162102ae3434c89ae8743afd79c/,malign
1297,http://oreoauthv1-2-login.website.yandexcloud.net/,malign
1298,http://militarybikers.org/.sign/,malign
1299,https://webhost.cloudco.co.za/judith_cecil.html,malign
1300,https://l1heladeria.cl/data/?client-request-id=YXV0aG93YXdzMS5waHAn,malign
1301,http://tradeswarehouse.com/1drvme/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,malign
1302,https://www.universidadsanjuan.ac/zoomiyagi/erryyug/mansnothtui/movitirbgati/next.php?ss=2&amp;email=a2N1ZkBvdXkuY29t,malign
1303,http://universidadsanjuan.ac/zoomiyagi/erryyug/mansnothtui/movitirbgati/next.php?ss=2&amp;email=a2N1ZkBvdXkuY29t,malign
1304,http://sumpandtankcleaners.in/orange/orange.php,malign
1305,http://mail.pplastmart.com/att/citi/,malign
1306,http://mail.pplastmart.com/att/citi,malign
1307,https://webhost.cloudco.co.za/erica_pur.html,malign
1308,http://eclipsephotovoltech.com/Documents/FBG/,malign
1309,http://corewebconcepts.com/nnn/Upgrade/verify/thankyou.php,malign
1310,http://al-amaleka.com/forum/newarrivalalibaba/Login.htm,malign
1311,http://sportrecent.com/docu084,malign
1312,http://sportrecent.com/docu084/,malign
1313,http://uswowgame.net/,malign
1314,https://www.universidadsanjuan.ac/zoomiyagi/erryyug/mansnothtui/movitirbgati/next.php,malign
1315,http://universidadsanjuan.ac/zoomiyagi/erryyug/mansnothtui/movitirbgati/next.php,malign
1316,https://cutt.ly/BYQp8mx,malign
1317,https://cutt.ly/3YQoKjG,malign
1318,http://cutt.ly/PYQpTQE,malign
1319,http://e974bu7.cn/kbc-w,malign
1320,http://e974bu7.cn/kbc-w/,malign
1321,http://walkers-dot-composite-store-326315.uk.r.appspot.com/,malign
1322,https://walkers-dot-composite-store-326315.uk.r.appspot.com/,malign
1323,http://inthewildproductions.com/k7l8Y1202/and/status/repporte/index.php?cmd=_signin&amp;dispatch=ed8a9c54b52496202f4e409f8&amp;locale=en_,malign
1324,http://u5e75n5.cn/Poste-ms,malign
1325,http://u5e75n5.cn/Poste-ms/,malign
1326,http://shainanailbeauty.com/,malign
1327,http://cutt.ly/cYQuCR4,malign
1328,http://mfacebook.blogspot.lt/,malign
1329,http://goldcoastgroup.mx/,malign
1330,https://visione.co.id/shareform/index.php?email=you@example.com,malign
1331,https://www.pppp.org.pk/update/letsstart/letsstart/index-2.html,malign
1332,https://cutt.ly/OYQyKkh,malign
1333,http://lnkd.in/dbZeDYN,malign
1334,https://aksjoeomraadet.no/shelley_molluso.html,malign
1335,https://citisecurecheck.duckdns.org/Citibank/login.php?primarymember_id=024082bf4e89e2b40b0ab9bd5,malign
1336,http://mfacebook.blogspot.com.cy/,malign
1337,https://l1heladeria.cl/data/?client-request-id=c3V2aS50b2xvbmVuQGtleWxvb3AuY29t,malign
1338,http://lucky-glitter-f89f.jimmysitt.workers.dev/,malign
1339,https://annamdecor.vn/dani_selbert.html,malign
1340,http://neuromaster.com.br/wp-admin/user/z-securesSEC01b/,malign
1341,https://job-side.com/2018/.../ym6jrrg7w8z6powl999lt9e9ro.php?0=YWFhYQ==&.verify??guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENcxTcI3e56K0Vz3pSL6PoIoDveE6VV6vAiBzqdjcYAbAHdiaf7gx2w9XRGmCh4orbe2VcZO9aN_,malign
1342,https://chateauxdechez.mtcdevserver.com/vendor/odvr/index.php?email=wonjinco@hanmail.net,malign
1343,http://path.faithbible.institute/janiya_shell.html,malign
1344,http://creditagricole-sudrhonealpes.blogspot.ba/,malign
1345,http://creditagricole-sudrhonealpes.blogspot.com/,malign
1346,http://intranet.sztpe.info/index.html?jhVjgVfdXSEzZxdcTFVgybHnIJBUhYGVfTcRDXDYTFvgyHUbNJIN,malign
1347,http://t.co/aCAwjGiff7,malign
1348,https://excelhana.com/wp-admin/Fils/CNN/upload/en.php,malign
1349,http://165.227.122.125/,malign
1350,https://s3.eu-west-1.amazonaws.com/ana-cecilia-mx-michelin.com/index.html,malign
1351,http://intranet.sztpe.info/index.html?jhVjgVfdXSEzZxdcTFVgybHnIJBUhYGVTfcRRDXDYTFvgyHUbNJIN,malign
1352,https://clientid-h5p8n7f9e6fbmkhbr3i4gbnia7e9zpts4nbk3ebk0zj625t2ol.website.yandexcloud.net/,malign
1353,http://s3.eu-west-1.amazonaws.com/ana-cecilia-mx-michelin.com/index.html,malign
1354,http://migrationic.ir/dorene_kuntumalla.html,malign
1355,http://mailoginv1rd.website.yandexcloud.net/,malign
1356,http://qhmqhgnfqbcoxkwamsioilhdmv-dot-gl44393333333.rj.r.appspot.com/,malign
1357,http://still-star-c948.updatelogaccountprogramedrfwerwrdhsjy.workers.dev/,malign
1358,http://miss-paym02.com/Login/index?id=72c40d8a57568db7a35aeea0138927c772c40d8a57568db7a35aeea0138927c7&amp;session=72c40d8a57568db7a35aeea0138927c772c40d8a57568db7a35aeea0138927c7,malign
1359,http://phishmetraining.co.uk/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec,malign
1360,http://emailwebaccess.co.uk/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec,malign
1361,http://creditinternationalbank.com/,malign
1362,http://planetaamor.org/wp/?client-request-id=YXV0aG93YXdzMS5waHA=,malign
1363,http://alwabry.net/wp-html/?&amp;userid=ziya.ekinci@sesa.com.tr,malign
1364,http://alwabry.net/wp-html/yt/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,malign
1365,http://unpocodearte.cl/wp-content/plugins/nvsssjnsxc/tra/load.php?0=&amp;guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&amp;guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENc,malign
1366,http://eagleeyeapparel.com/wp-admin/https/1/http.tuya.com.co/mail.html,malign
1367,https://eagleeyeapparel.com/wp-admin/https/1/http.tuya.com.co/mail.html,malign
1368,http://hnhz7.csb.app/,malign
1369,https://l1heladeria.cl/data/?client-request-id=YXV0aG93YXdzMS5waHA=,malign
1370,http://vicshair.com/wp-admin/socgenerale/mobile/localweb/index.php?valid=true&amp;id=80358658,malign
1371,http://dbetatech.com.ng/auth/owa/ws1.php,malign
1372,http://roblox-robux-free.club.netflixfree.icu/,malign
1373,https://temizlik.teodrus.com/tina_orama.html,malign
1374,https://makiniawardsprogramme.com/citi.com,malign
1375,https://makiniawardsprogramme.com/citi.com/,malign
1376,https://therodeffectbook.com/Stewartdoc/Closingdoc,malign
1377,https://therodeffectbook.com/Stewartdoc/Closingdoc/,malign
1378,http://reoauthv1online-login.website.yandexcloud.net/,malign
1379,http://acpvirtual.com/cache/acm1.eim.ae/confirm.html,malign
1380,http://acpvirtual.com/cache/acm1.eim.ae/login2.html,malign
1381,https://salmon-cliff-02133620f.azurestaticapps.net/,malign
1382,http://salmon-cliff-02133620f.azurestaticapps.net/,malign
1383,http://oaps0cc.cn/Poste-ms,malign
1384,http://oaps0cc.cn/Poste-ms/,malign
1385,http://auth.network.psclew.com/index_files/,malign
1386,http://salmon-cliff-02133620f.azurestaticapps.net/?dg=phedgepeth@tesla.com,malign
1387,http://pmbonline.unmuha.ac.id/dnd/authorize_client_id:b87hpcei-b6az-j8m4-b3l0-s58lymakrpzf_pwi2ms3hora4xn0uft1dbv879gjelc6kyqz5v72mpr3yguekn8q4z1sxbjdf5c0thia6wlo9hr6mv4c9f1nak7jzy2usbolpxq053egtwi8d?status=putuser,malign
1388,https://rosamgouna.com/.summary-notification/aspx1.php,malign
1389,http://rosamgouna.com/.summary-notification/aspx1.php,malign
1390,http://048d7b4.wcomhost.com/Ameli-Assurance/remboursement/login,malign
1391,http://domaincontroller.pmeimg.co.uk/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec/,malign
1392,http://promo.mycorporate-rewards.net/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec,malign
1393,http://domaincontroller.pmeimg.co.uk/bbva/592cf4/425bdbd3-91cf-4e9f-9498-7a06b3ad75ec/*,malign
1394,http://p.cbhhomes.com/,malign
1395,http://cms.time-investments.com/,malign
1396,http://content.cheshireimpact.com/,malign
1397,http://content.edgerockwealth.com/,malign
1398,http://mail.ivangomezofficial.com/merchantcenter,malign
1399,http://swanholm.net/suyro/china/?login=kristoffer@tigunia.com,malign
1400,http://kqmthev.cluster030.hosting.ovh.net/App/client/dossier/ID78892676363FR398383/AuthSAml/index.php,malign
1401,"http://fellmanscouriers.co.uk/quote/pp/xb/?user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/86.0.4240.75%20Safari/537.36",malign
1402,http://lashibifuneralhomes.com/modules/mod_simplefileuploadv1.3/elements/8/Inv,malign
1403,http://lashibifuneralhomes.com/modules/mod_simplefileuploadv1.3/elements/8/Inv/,malign
1404,http://interbank.seguros.com.ve/,malign
1405,https://l1heladeria.cl/data/?client-request-id=YXV0aG93YWxvZ2luLnBocA==,malign
1406,https://migraformplus.com/XO/excelz/bizmail.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,malign
1407,https://icloud-map-live.com/,malign
1408,https://zeroquiz.com/?url=Ly8vbW9iaWxlL2xvZ2luLz9pPSZhbXA7aT1aVlRMRQ==&amp;nVKiT,malign
1409,http://us-west3-thermal-rock-333016.cloudfunctions.net/brmpbr,malign
1410,http://payment-reverse07-tsb-uk.wishneff.com/,malign
1411,https://lucky-glitter-f89f.jimmysitt.workers.dev/,malign
1412,https://vk.cc/c8OHRu,malign
1413,https://spk-service-system.com/YY9GYJU7A2?nrzq7h05yscioap3=,malign
1414,http://kqmthev.cluster030.hosting.ovh.net/App/client/dossier/ID78892676363FR398383/AuthSAml/index.php?Req=9277363782873738,malign
1415,http://qhyjgj.com/index.html?ihVjgVfdXSEzZxdcTFVgybHn,malign
1416,http://www.msoffice.online.authenticationgateway.com/,malign
1417,https://zeroquiz.com/login/?get=Ly8vbW9iaWxlYXJhYmljL2xvZ2luLz9pPSZhbXA7aT03NUxHSA==&amp;nyLjr,malign
1418,https://us-west3-thermal-rock-333016.cloudfunctions.net/brmpbr,malign
1419,https://rplg.co/774b78b0,malign
1420,http://s3.us-west-1.amazonaws.com/blake.upchurch-bwpmlp.com/index.html,malign
1421,https://hikari-rigell.com/v3/tesco.html,malign
1422,http://post.driftdia.com/,malign
1423,https://super-dawn-3035.ddahluwalia.workers.dev/#andy.mckenna@wellsfargo.com,malign
1424,https://super-dawn-3035.ddahluwalia.workers.dev/#alan.buchwald@wellsfargo.com,malign
1425,https://login-np6hh1hdf6csg7hcskopd44b7e7z4clqa8lput68g5abukevka.website.yandexcloud.net/,malign
1426,http://www.nextgensoftbd.com/,malign
1427,http://super-dawn-3035.ddahluwalia.workers.dev/,malign
1428,http://hydtddz.com/root/,malign
1429,http://hydtddz.com/root,malign
1430,https://server461228.nazwa.pl/7afe90a02d728a74fe021bf9c864deb0/,malign
1431,https://login-a5x1ir9bkd0dfo9nrbe2akijf3ux35u2gard0djpitipusxxc8.website.yandexcloud.net/,malign
1432,http://signin-gcq7uwojrw58brcckylebjuy39nk2ivt65ol39k6ut6ura94zk.website.yandexcloud.net/,malign
1433,http://davidshopeaz.org/GANG/Rackspace/Rackspace.html,malign
1434,https://chat.bisep.com.pk/Alibabaproducts/Aliexpress/details.php,malign
1435,https://junipergrill.com/voicemail/?client-request-id=YXV0aG93YXdzMS5waHAn,malign
1436,https://dbetatech.com.ng/auth/owa/ws1.php',malign
1437,http://telcom.pe/ali/ali/login.php,malign
1438,http://dr-joannepeeler.com/cgi-local/china/?login=zhencheng.zang@vwfawedl.com.cn,malign
1439,https://dr-joannepeeler.com/cgi-local/china/?login=zhencheng.zang@vwfawedl.com.cn,malign
1440,http://api.florense.com.br/mostety/plinfer/login.php?cmd=submit_log&amp;id=NTg3Mjg1NDg0NTg3Mjg1NDg0&amp;session=NTg3Mjg1NDg0NTg3Mjg1NDg0,malign
1441,http://sankyo-rz.com/v3/tesco.html,malign
1442,http://nhri.net/sparkasse/?klm5unt279dqrsj3c,malign
1443,https://spk-service-system.com/YY9GYJU7A2?5uylan2ejzw7i3p04df=,malign
1444,https://cutt.ly/NYnGLzu,malign
1445,http://cutt.ly/NYnGLzu,malign
1446,https://chateauxdechez.mtcdevserver.com/vendor/odvr/index.php?email=info@nelsonpine.co.nz,malign
1447,https://minamikaga.or.jp/wishlistq/index.php?id=506717,malign
1448,http://minamikaga.or.jp/handlebars-qixin-bicycle-rest-and-relaxation-handrails-bicycle/bike-frames-tyzny-506717.shtm,malign
1449,http://fellmanscouriers.co.uk/quote/pp/xb/b0028c287609714d60df89942ca8,malign
1450,http://dr-joannepeeler.com/cgi-local/china/?login=sales@perfectplastic.com,malign
1451,https://dr-joannepeeler.com/cgi-local/china/?login=sales@perfectplastic.com,malign
1452,http://muestrame.cl/login/chase/,malign
